Rank,Prev,Team,Conf,Region,Rating,AdjEff,AdjO,AdjD,AdjHFA,Elo,Elo+,Wins,Losses,DIII W,DIII L,Conf W,Conf L,Pred. W,Pred. L,Pred. DIIIW,Pred. DIIIL,Pred. ConfW,Pred. ConfL,To-Date SOS,To-Date SOS+,To-Date NCSOS,SOS,SOS+,NCSOS,Future SOS,Future SOS+,Future NCSOS,MOV+,SOR,E+,G+,A+,BA,EAW,GAW,AAW,Best MOV,Opp...44,Best Win,Opp...46,Worst MOV,Opp...48,Worst Loss,Opp...50,OGrade,DGrade,Grade,OError,DError,Error,OC,DC,HC,WinPerc,Exp_SOR,Exp_BestW,Exp_WorstL,AdjGames,AdjWP
231,231,Dean,MASCAC,1,-58.03452722053155,-60.67645061568325,-4.905616565591064,55.77083405009219,0.8057546001764894,557.3154036922422,486.5724379006825,0,1,0,1,0,1,0.22438381117360312,9.775616188826397,0.22438381117360312,9.775616188826397,0.22382153712689062,8.776178462873109,0.00928433512890281,9.227274526124596e-6,NA,0.1563170675151418,0.006636634381080098,0.31365280444187826,0.17265403778027946,0.007373012948474983,0.31365280444187826,-92.72015124294803,1,0,0,0,1,-0.9999934614944238,-0.9993246085497398,-0.9798723765790563,-92.72015124294803,Fitchburg State,TRUE,NA,-92.72015124294803,Fitchburg State,FALSE,NA,-28.8391542813742,-42.035048438644836,-70.87420272001904,4.387593548254781,-15.260818949036846,-10.873225400782065,N,N,N,0,2.718281828459045,2.718281828459045,1,0,-0.9964169963603012
1,1,Trinity Conn.,NESCAC,1,9.812622379771469,10.994460618326066,31.706002209349283,20.711541591023217,1.2418221155661104,1795.3720033829916,1815.7462190526849,0,0,0,0,0,0,6.571962478200242,2.4280375217997587,0,0,6.571962478200242,2.428037521799758,NA,NA,NA,0.5055417593162423,0.03371784544264353,NA,0.5055417593162423,0.03371784544264353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
2,2,Tufts,NESCAC,1,4.047613983450922,4.858993967969543,26.83027162263764,21.971277654668096,1.2263578461595444,1779.7293226575996,1775.8031454564023,0,0,0,0,0,0,5.277212805693036,3.722787194306964,0,0,5.277212805693036,3.7227871943069637,NA,NA,NA,0.52195062798776,0.03995498738840824,NA,0.52195062798776,0.03995498738840824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
3,3,Williams,NESCAC,1,3.7979330526722648,5.436978903922029,27.17561760653573,21.738638702613702,1.3285884483117754,1490.3552047513588,1530.2683870199855,0,0,0,0,0,0,5.424543963973692,3.575456036026309,0,0,5.424543963973692,3.575456036026308,NA,NA,NA,0.5192162039597338,0.041963604428239466,NA,0.5192162039597338,0.041963604428239466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
4,4,Middlebury,NESCAC,1,3.663250313412154,4.719305995181198,26.516708362008583,21.797402366827384,1.2018262789026566,1692.5801103740218,1685.187729548307,0,0,0,0,0,0,5.201491345211003,3.7985086547889972,0,0,5.201491345211003,3.7985086547889972,NA,NA,NA,0.5217044837361702,0.039289104361637094,NA,0.5217044837361702,0.039289104361637094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
6,6,Bowdoin,NESCAC,1,1.8110617753389122,3.8541280199594716,28.90698678186386,25.05285876190439,1.245437989129912,1326.0228338066063,1324.5393228389246,0,0,0,0,0,0,5.122058991632817,3.8779410083671833,0,0,5.122058991632817,3.8779410083671833,NA,NA,NA,0.5292041605757196,0.04329998084002164,NA,0.5292041605757196,0.04329998084002164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
5,5,Wesleyan,NESCAC,1,2.0245645492878515,2.585356109762291,24.24482958906247,21.65947347930018,1.195541491858503,1820.1992099516478,1788.8037946452666,0,0,0,0,0,0,4.804172727504347,4.195827272495653,0,0,4.804172727504347,4.195827272495653,NA,NA,NA,0.5320433767952019,0.043331686333022645,NA,0.5320433767952019,0.043331686333022645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
7,7,Colby,NESCAC,1,0.04466600426061129,1.542239346867035,23.009357421339867,21.467118074472832,1.449591397295912,1452.2236004110914,1465.164820675413,0,0,0,0,0,0,4.591089286003278,4.408910713996721,0,0,4.591089286003278,4.408910713996722,NA,NA,NA,0.5355133656080784,0.044859966525190025,NA,0.5355133656080784,0.044859966525190025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
8,8,Bates,NESCAC,1,-5.863329554244596,-3.9363998134952105,23.19104004195622,27.12743985545143,1.1140499439832976,1153.140572157644,1200.841703237599,0,0,0,0,0,0,3.3610503787526724,5.638949621247328,0,0,3.3610503787526724,5.638949621247328,NA,NA,NA,0.5515827828438805,0.04365463445024301,NA,0.5515827828438805,0.04365463445024301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
9,9,Amherst,NESCAC,1,-8.494752443806842,-6.969167623851284,17.673184285291136,24.64235190914242,1.1718869994713337,1255.278754130326,1200.0425466610827,0,0,0,0,0,0,2.5718816180608517,6.428118381939149,0,0,2.5718816180608517,6.428118381939148,NA,NA,NA,0.5530231417239435,0.04418231779737104,NA,0.5530231417239435,0.04418231779737104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
10,10,Hamilton,NESCAC,1,-10.843630060142747,-9.476923574320974,17.962269370868707,27.43919294518968,1.3632865038028297,1235.0983876392559,1213.6023294239483,0,0,0,0,0,0,2.0745364049680632,6.925463595031936,0,0,2.0745364049680632,6.925463595031937,NA,NA,NA,0.5648770706406707,0.04954376759145718,NA,0.5648770706406707,0.04954376759145718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718281828459045,1,NA,NA
